yyyymm	Index	D12	E12	b/m	tbl	AAA	BAA	lty	ntis	Rfree	infl	ltr	corpr	svar	csp	CRSP_SPvw	CRSP_SPvwx	Middle 	Young	MY	vwretd	vwretx	rf3mo	comDivCRSP	ffnetiss	mcap	ldy_m	lcrspnpy	NBERBC	FFR	IP 	m1y	m3y	fbp1	fbp2	fbp3	fbp4	fbp5	pslq	pslqs	pslqf	sent_ort	sent	dsent_ort	dsent	cfnai	cfnai_ma3	mcs	vrp	iv	rv	lrs	cape	cpiinx	level	slope	curve	cpi	cpi_cp	ppi	f1	f2	f3	f4	f5	f6	f7	f8
195808	47.75	1.73	2.8967	0.5872638264	0.0169	0.0385	0.0467	0.0371	0.0150913929	0.0014073426	-0.0011527	-0.0435	-0.032	0.000562027	0.0012465824	0.017888	0.013137	22237298.858531	22007933.7741918	1.0101415404	0.01909	0.014354	0.0233	1016.66	6.84	222467.57	-3.28647	-2.1056	0	1.53	22.9941	0.01903	0.02349	97.25	93.52	90.282	86.405	83.406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0354	15.54	68	7.9554560155	1.7170689667	-0.0561890534	28.9	29.6	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195809	50.06	1.73	2.88	0.5613711966	0.0244	0.0409	0.0487	0.038	0.0139864827	0.0020312689	0	-0.0117	-0.0096	0.000524474	0.0013977792	0.050777	0.047901	22257274.3372322	22008387.7795689	1.0110562007	0.048638	0.04571	0.027	601.7	16.16	232714	-3.32443	-2.1114	0	1.76	23.2045	0.01735	0.02695	97.064	93.425	90.105	86.339	83.068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0376	15.93	68	8.1840812649	1.6800370182	-0.2827627885	28.9	29.7	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195810	51.33	1.7367	2.8833	0.5498692979	0.0263	0.0411	0.0492	0.0374	0.0122728699	0.0021892685	0	0.0138	0.0107	0.0008013423	0.0011634523	0.027719	0.026231	22277610.6651319	22009500.7835885	1.0119739023	0.0275	0.026058	0.0255	358.9	57.89	238963.74	-3.34946	-2.11754	0	1.8	23.475	0.01522	0.02589	97.02	93.674	89.594	86.547	83.362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.038	16.56	68	8.0546864883	1.8212966181	-0.4349494416	28.9	29.7	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195811	52.48	1.7433	2.8867	0.5358231981	0.0267	0.0409	0.0487	0.0368	0.0115111699	0.0022225284	0.0011527	0.012	0.0105	0.0015611836	0.0015285202	0.028534	0.023285	22298305.6521259	22011186.87693	1.0128959459	0.030526	0.025343	0.0278	1191.01	57.75	244924.29	-3.3867	-2.11557	0	2.27	24.1664	0.02238	0.02823	96.812	93.784	89.862	86.511	84.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0374	16.99	68.2	8.3539718509	1.1473340251	-0.21305939	29	29.8	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195812	55.21	1.75	2.89	0.5117793198	0.0277	0.0408	0.0485	0.0382	0.0236510041	0.0023056732	-0.0011527	-0.0181	-0.0058	0.0007298035	0.0015858124	0.053855	0.051181	22319335.1365792	22013356.6172804	1.013821961	0.052872	0.050072	0.0268	653.41	3652.16	262037.63	-3.45874	-2.16517	0	2.42	24.1964	0.02487	0.02711	97.09	93.95	89.687	86.134	82.839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0386	17.36	68	8.4473791329	1.3255706821	0.2861434997	28.9	29.9	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195901	55.42	1.7567	2.9633	0.5028958179	0.0282	0.0412	0.0487	0.0408	0.0277143125	0.0023472431	0.0011527	-0.008	-0.0028	0.0005744219	0.0017223872	0.006423	0.00549	22340655.0001347	22015922.0001325	1.014749916	0.009199	0.008203	0.0264	260.24	14.72	265100.89	-3.46881	-2.15076	0	2.48	24.5571	0.02421	0.0268	96.947	93.453	89.126	85.366	82.15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0402	17.98	68.2	8.7941709337	1.5988746336	0.1619601654	29	29.9	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195902	55.41	1.7633	3.0367	0.4949461475	0.027	0.0414	0.0489	0.0402	0.027886233	0.0022474725	-0.0011527	0.0117	0.0126	0.0008507038	0.001945027	0.006793	0.002274	22359104.4447046	22013826.9352377	1.0156064926	0.011294	0.006872	0.0276	1153.18	35.73	266810.87	-3.47562	-2.1527	0	2.43	25.038	0.02309	0.02777	96.597	93.398	89.662	85.954	82.863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0396	17.76	68	8.742542042	1.3532000223	-0.2249298584	28.9	29.9	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195903	55.44	1.77	3.11	0.5168602815	0.028	0.0413	0.0485	0.0403	0.0249882361	0.0023306153	0	0.0017	-0.0083	0.000487053	0.0017683065	0.003184	0.000665	22377889.3691224	22012267.9813141	1.0164605043	0.004509	0.001959	0.0278	633.62	27.76	266989.87	-3.47228	-2.15216	0	2.8	25.3987	0.0236	0.029	96.508	92.863	89.166	85.744	82.213	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0399	18.2	68	9.1059445383	1.4278338279	-0.2962377608	28.9	30	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195904	57.59	1.7767	3.2067	0.4985971944	0.0295	0.0423	0.0486	0.0414	0.0243532383	0.0024553166	0.0011527	-0.0117	-0.0172	0.0004979547	0.0013570631	0.040105	0.039146	22397102.3237242	22011476.6760358	1.0173094975	0.037947	0.036927	0.0285	273.04	74.4	277090.51	-3.51295	-2.16001	0	2.96	25.9397	0.02711	0.0289	96.281	92.498	88.865	84.95	81.508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0412	18.43	68.2	9.5906261734	1.4186614144	-0.19986535	29	30	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195905	58.68	1.7833	3.3033	0.4830767797	0.0284	0.0437	0.0496	0.0417	0.0258777638	0.0023638705	0.0011514	-0.0005	-0.0114	0.000425716	0.0019126436	0.02351	0.018906	22416814.853327	22011680.6748762	1.018149549	0.019499	0.015253	0.0308	1281.23	103.94	281566.27	-3.51763	-2.16242	0	2.9	26.3305	0.027	0.03068	96.199	92.339	88.338	84.575	80.925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0431	18.69	68.2	9.890192542	1.4976915244	-0.2379814033	29	30.1	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195906	58.47	1.79	3.4	0.4832193909	0.0321	0.0446	0.0504	0.0419	0.0268846024	0.0026714286	0.0045924	0.001	0.0044	0.000901644	0.0019170919	-0.000861	-0.003326	22437074.7384824	22013095.9334602	1.0189753491	0.000564	-0.001972	0.0314	651.19	26.88	280985.36	-3.50974	-2.16002	0	3.39	26.3606	0.02664	0.03258	95.988	91.774	87.961	83.823	80.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0434	18.45	68.5	10.3663942314	1.6404816046	-0.3990095245	29.1	30.2	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195907	60.51	1.7967	3.41	0.4608226648	0.032	0.0447	0.0508	0.0417	0.0271140025	0.0026631174	0.0022883	0.006	0.0089	0.0004757615	0.0015859289	0.034324	0.033336	22457904.2113445	22015919.6059916	1.0197803366	0.034193	0.03316	0.03	293.73	21.61	290203.63	-3.54618	-2.16525	0	3.47	25.7293	0.02309	0.03033	95.777	92.108	88.11	83.812	79.607	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.044	19.09	68.7	10.1898437236	1.9252416911	-0.624714543	29.2	30.2	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195908	59.6	1.8033	3.42	0.4680844659	0.0338	0.0443	0.0509	0.0423	0.0281291733	0.0028127073	-0.0011435	-0.0041	-0.0068	0.0011725616	0.0014395527	-0.011055	-0.015177	22479299.2019766	22020323.8708656	1.0205568796	-0.012437	-0.016509	0.0388	1174.34	0.03	285825.61	-3.51231	-2.1583	0	3.5	24.8577	0.03427	0.03872	95.603	91.447	87.276	82.978	79.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0443	18.96	68.7	11.3994505539	1.1706735882	-0.1680966584	29.2	30.2	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195909	56.88	1.81	3.43	0.4923378926	0.0404	0.0452	0.0518	0.0429	0.0304925309	0.0033610121	0.0034266	-0.0057	-0.0088	0.0016654865	0.0013970167	-0.043064	-0.045464	22501229.6469211	22026450.8715728	1.0212965001	-0.044885	-0.047306	0.041	633.63	50.21	272067.05	-3.45924	-2.15159	0	3.76	24.8276	0.0358	0.04153	95.31	90.927	86.761	82.672	79.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0468	18.12	68.9	11.9004821347	1.0154733308	-0.374552758	29.3	30.3	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195910	57.52	1.8167	3.4167	0.4809774204	0.0405	0.0457	0.0528	0.0421	0.0309866527	0.0033693175	0.0034149	0.015	0.0165	0.000610126	0.0013316314	0.012502	0.011367	22523640.8505847	22034408.917487	1.0219901332	0.015682	0.014551	0.04	335.84	20.07	276094.5	-3.47663	-2.15318	0	3.98	24.6473	0.03021	0.04066	95.885	91.886	87.36	83.406	80.867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0453	18.02	69.2	10.8925963269	1.0625743321	-0.3409573398	29.4	30.4	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195911	58.28	1.8233	3.4033	0.4717982949	0.0415	0.0456	0.0526	0.0432	0.0297059364	0.0034523671	0	-0.0119	0.0135	0.0005000321	0.0015158997	0.018378	0.012989	22546455.8633581	22044270.056462	1.0226284154	0.018454	0.013156	0.0444	1428.04	21.27	279976.86	-3.4632	-2.14671	0	4	24.7976	0.02969	0.04513	95.287	90.899	86.633	82.348	79.482	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0453	18.07	69.2	11.8502916527	1.1845647553	-0.793828849	29.4	30.4	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
195912	59.89	1.83	3.39	0.4577837965	0.0449	0.0458	0.0528	0.0447	0.022841652	0.003734684	0	-0.0159	-0.0096	0.000306553	0.0009753718	0.029575	0.026864	22569578.8000812	22056069.0816594	1.0232019932	0.028015	0.025247	0.044	726.65	4355.77	292100.31	-3.49728	-2.17147	0	3.99	26.3305	0.04063	0.0444	95.256	90.64	86.091	82.256	78.601	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0469	18.62	69.2	12.4612522968	0.7980456986	-0.1421534996	29.4	30.5	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196001	55.61	1.8667	3.39	0.499502104	0.0435	0.0461	0.0534	0.0441	0.0220855802	0.0036184455	-0.001137	0.0112	0.0107	0.0009205676	0.0008885522	-0.070043	-0.070943	22592899.0001362	22069804.0001331	1.0237018417	-0.066354	-0.067299	0.0399	279.6	0.05	272234.97	-3.42466	-2.16146	0	3.99	27.0218	0.03427	0.0404	95.437	91.107	86.836	82.952	79.215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0472	18.34	68.9	11.6560627976	1.110434702	-0.3694072925	29.3	30.5	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196002	56.12	1.9033	3.39	0.4935567828	0.0396	0.0456	0.0534	0.0429	0.0240061605	0.0032945669	0.001137	0.0204	0.0128	0.0011534141	0.0006608482	0.013671	0.008873	22612609.8972151	22083912.6465074	1.0238687513	0.014202	0.009491	0.0419	1246.11	0.94	274898.41	-3.42396	-2.1587	0	3.97	26.7814	0.03808	0.04231	95.544	91.555	86.96	83.127	79.515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0449	17.55	69.2	11.6659232858	0.7371541326	-0.0426046775	29.4	30.6	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196003	55.34	1.94	3.39	0.549798083	0.0331	0.0449	0.0525	0.0411	0.0255531206	0.0027545361	0	0.0282	0.0191	0.0009282958	0.0003609823	-0.01259	-0.015259	22632489.0635573	22099943.3194379	1.0239609075	-0.012847	-0.015509	0.0302	700.99	27.66	271230.37	-3.40304	-2.15474	0	3.84	26.5409	0.02538	0.03074	96.452	92.768	89.164	85.245	81.687	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0425	17.29	69.2	9.3821718282	1.3585415605	-0.1812681288	29.4	30.6	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196004	54.37	1.9433	3.3467	0.5634036895	0.0323	0.0445	0.052	0.0426	0.0255402791	0.0026880506	0.0056657	-0.017	-0.0022	0.0006472927	0.0001214867	-0.016174	-0.017157	22652622.0636027	22117886.8354964	1.0239863806	-0.01533	-0.016387	0.0304	288.47	20.74	266789.95	-3.38482	-2.15023	1	3.92	26.3305	0.02894	0.03074	95.949	92.212	88.168	83.933	80.975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0428	17.43	69.4	10.182766214	1.4352509464	-0.278657761	29.5	30.6	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196005	55.83	1.9467	3.3033	0.5419664269	0.0329	0.0446	0.0528	0.0417	0.0243956999	0.0027379152	0	0.0152	-0.0021	0.0004140779	-3.57588E-005	0.033388	0.028179	22673081.6784599	22137704.1301886	1.0239533817	0.033982	0.029156	0.0312	1418.23	0.01	274401.27	-3.39791	-2.14662	1	3.85	26.3005	0.02334	0.03212	96.049	91.997	88.318	84.236	80.276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0435	17.26	69.4	10.0434262038	1.7371351271	-0.5427070994	29.5	30.6	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196006	56.92	1.95	3.26	0.5291748619	0.0246	0.0445	0.0526	0.0407	0.0242461474	0.0020479016	0.0022573	0.0173	0.0141	0.0005060722	-4.2243E-006	0.022049	0.019383	22693924.5039171	22159329.0349515	1.0238698472	0.023039	0.020344	0.0219	674.68	12.05	280235.28	-3.41639	-2.14846	1	3.32	25.9698	0.01725	0.02216	96.881	92.878	89.372	85.376	81.952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0415	17.82	69.6	8.4871367213	2.2158808294	-0.3384007227	29.6	30.7	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196007	55.51	1.95	3.2633	0.5496732768	0.023	0.0441	0.0522	0.0382	0.0257531989	0.0019148322	0	0.0368	0.0257	0.0009468085	-0.0004485976	-0.02295	-0.023814	22715188.3184523	22182672.2138933	1.0237430438	-0.022708	-0.023637	0.0219	253.19	43.22	273478.4	-3.3964	-2.14688	1	3.23	25.8796	0.0175	0.02221	97.188	93.977	91.082	86.934	84.257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.039	17.38	69.6	7.5392673376	1.5914822584	-0.1822164411	29.6	30.6	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196008	56.96	1.95	3.2667	0.5415421972	0.023	0.0428	0.0508	0.039	0.0251703708	0.0019148322	0	-0.0067	0.0117	0.0006473359	-0.0007714297	0.031519	0.026257	22736890.3064492	22207626.1396011	1.0235792053	0.032258	0.027113	0.0257	1403.86	-0.03	280983.2	-3.39872	-2.14374	1	2.98	25.8496	0.02004	0.02262	97.144	94.244	90.651	86.848	83.892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.038	17.58	69.6	7.7113617798	1.5023120817	0.0074762686	29.6	30.6	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196009	53.52	1.95	3.27	0.5843417106	0.0248	0.0425	0.0501	0.0387	0.0282862524	0.002064534	0.0011268	0.0075	-0.0063	0.0017318483	-0.0011943574	-0.058642	-0.060851	22759026.201512	22234070.960948	1.0233832141	-0.05862	-0.060804	0.023	565.54	-0.02	264685.83	-3.34625	-2.13531	1	2.6	25.5791	0.02446	0.02339	97.201	94.739	90.477	86.577	83.969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.038	17.05	69.6	7.8251695374	1.2454931573	0.3880104491	29.6	30.6	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196010	53.39	1.95	3.27	0.5841202013	0.023	0.043	0.0511	0.0391	0.0277995484	0.0019148322	0.0044944	-0.0028	0.0008	0.0010107186	-0.0008968794	-0.00119	-0.002516	22781570.3762122	22261881.0764125	1.0231583366	-0.004797	-0.006012	0.0212	351.01	270.66	263560.72	-3.34037	-2.14223	1	2.47	25.549	0.01522	0.02135	97.212	94.058	90.273	86.462	83.715	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0389	16.61	70.1	7.6052688526	1.9503493445	-0.2284664721	29.8	30.8	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196011	55.54	1.95	3.27	0.5676300191	0.0237	0.0431	0.0508	0.0399	0.026012725	0.0019730523	0.0011204	-0.0066	-0.007	0.0006497256	-0.0009552783	0.045926	0.03983	22804476.880023	22290932.205685	1.0229060207	0.048489	0.042524	0.024	1571.18	-0.31	274390.69	-3.36542	-2.14296	1	2.44	25.1883	0.01877	0.0242	97.034	93.821	90.006	85.745	83.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0393	17.15	70.1	8.1269268696	1.7674421451	-0.1124348479	29.8	30.8	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196012	58.11	1.95	3.27	0.5504229651	0.0225	0.0435	0.051	0.038	0.0226878908	0.0018732444	0	0.0279	0.0104	0.0004407729	-0.0013625136	0.048751	0.046512	22827681.3879204	22321108.7221233	1.0226257637	0.048457	0.046153	0.022	594.07	2692.71	290484.11	-3.4365	-2.10688	1	1.98	24.7074	0.0208	0.02237	97.407	94.583	91.085	87.453	84.209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0384	17.56	70.1	7.4021478248	1.3559210779	0.22835897	29.8	30.7	31.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196101	61.78	1.9467	3.21	0.5229867325	0.0224	0.0432	0.051	0.0404	0.0217477262	0.0018649266	0	-0.0107	0.0148	0.0007280089	-0.0013306273	0.064234	0.063096	22851104.0001377	22352311.0001347	1.0223150528	0.063879	0.062715	0.0228	330.95	60.79	308444.61	-3.49102	-2.11754	1	1.45	24.7374	0.02004	0.02339	97.255	93.925	90.397	86.615	83.387	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0384	18.47	70.1	7.866021668	1.6111863114	0.0686630226	29.8	30.8	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196102	63.44	1.9433	3.15	0.5120227163	0.0242	0.0427	0.0507	0.0392	0.0193647466	0.0020146359	0	0.02	0.021	0.0005388488	-0.0012541776	0.032803	0.028575	22871263.5322939	22377672.3054784	1.0219643602	0.036972	0.032805	0.0258	1281.07	15.24	318491.47	-3.51936	-2.12234	0	2.54	24.7074	0.02446	0.0263	97.069	93.984	90.545	87.072	83.987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0378	19.23	70.1	8.0826620405	1.0627364388	0.1298264761	29.8	30.8	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196103	65.06	1.94	3.09	0.5466798694	0.0239	0.0422	0.0502	0.0397	0.0226846691	0.0019896859	0	-0.0037	-0.0029	0.0004148079	-0.0012149657	0.029311	0.02702	22891647.6332023	22404333.1714166	1.0215727352	0.030583	0.028322	0.0242	673.23	96.61	328397	-3.55293	-2.1298	0	2.02	24.8577	0.02106	0.02425	97.145	94.354	90.974	87.704	84.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0374	19.84	70.1	7.6292059481	1.205425081	0.0128691475	29.8	30.9	31.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196104	65.31	1.94	3.07	0.5450044938	0.0229	0.0425	0.0501	0.0391	0.0232053882	0.0019065148	0	0.0115	-0.0116	0.000974138	-0.0015040745	0.004567	0.003873	22912346.0372712	22432668.152572	1.0211323147	0.005664	0.004904	0.0227	238.46	49.43	330739.38	-3.56537	-2.13293	0	1.49	25.3687	0.01903	0.02298	97.154	94.062	90.792	88.258	84.578	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0378	20.38	70.1	7.4940273805	1.3084394766	-0.2111905144	29.8	30.9	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196105	66.56	1.94	3.05	0.5309162935	0.0229	0.0427	0.0501	0.0397	0.0224051735	0.0019065148	0	-0.0046	0.0049	0.0004108671	-0.0014627354	0.023462	0.018837	22933432.0199745	22463055.3536238	1.0206337082	0.02581	0.021538	0.0234	1506.59	12.51	338041.22	-3.57781	-2.13441	0	1.98	25.7594	0.02304	0.02369	97.113	93.781	90.265	87.831	83.779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0371	20.6	70.1	7.9300517796	1.2502601003	0.0239824322	29.8	30.9	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196106	64.64	1.94	3.03	0.5408211006	0.0233	0.0433	0.0503	0.0404	0.022421139	0.0019397841	0.0011192	-0.0075	-0.008	0.0005423773	-0.0011481273	-0.026676	-0.028726	22954958.9488383	22495862.7089951	1.0200662958	-0.028499	-0.030569	0.0227	674.33	97.84	327406.44	-3.54588	-2.13161	0	1.73	26.1201	0.02091	0.02277	97.055	93.71	89.989	86.485	83.403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0388	20.33	70.1	8.0684886572	1.6225375606	-0.0440946635	29.8	31	31.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196107	66.76	1.9467	3.0367	0.5244056311	0.0224	0.0441	0.0509	0.0404	0.0251181731	0.0018649266	0.0044643	0.0035	0.004	0.0006255795	-0.0015422544	0.033757	0.033082	22976957.7172182	22531434.6399175	1.0194185848	0.029924	0.029176	0.0226	249.68	6.47	336810.32	-3.57457	-2.13517	0	1.17	26.4207	0.01598	0.02227	97.151	93.886	89.679	86.484	83.378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0392	20.15	70.6	7.8388095825	1.9587491591	-0.2442975584	30	31	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196108	68.07	1.9533	3.0433	0.5137928161	0.0239	0.0445	0.0511	0.041	0.0253653885	0.0019896859	-0.0011142	-0.0038	-0.0018	0.0003988695	-0.0019986084	0.024769	0.019553	22999435.1407677	22570079.4665141	1.0186786177	0.026883	0.021905	0.0235	1683.52	-0.02	345040.15	-3.56951	-2.132	0	2	26.6611	0.0206	0.0238	96.998	93.71	89.678	85.879	83.261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0404	20.94	70.4	8.2411023757	1.6959229472	-0.0657263021	29.9	31.1	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196109	66.73	1.96	3.05	0.5275167211	0.0228	0.0445	0.0512	0.0403	0.0254496118	0.0018981973	0.0022272	0.0129	0.0144	0.0008114447	-0.0022923683	-0.018677	-0.020527	23022373.373854	22612057.9357596	1.0178344191	-0.019992	-0.021266	0.0223	389.68	74.85	338432.48	-3.56844	-2.13519	0	1.88	26.6311	0.0206	0.02257	97.074	93.981	89.699	86.437	83.569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0398	20.71	70.6	8.0170128055	1.653919538	-0.0203574797	30	31.1	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196110	68.62	1.98	3.0967	0.5254858507	0.023	0.0442	0.0513	0.04	0.0263067772	0.0019148322	0	0.0071	0.0127	0.000271053	-0.0020361304	0.028297	0.026915	23045730.3623028	22657573.1844915	1.0168744708	0.027435	0.026197	0.0228	464.68	28.76	347786.4	-3.58386	-2.1307	0	2.26	27.1421	0.01953	0.02324	97.105	93.864	90.025	86.914	83.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0392	20.92	70.6	7.9528219949	1.6496334196	-0.0743088504	30	31.1	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196111	71.32	2	3.1433	0.5126108647	0.0248	0.0439	0.0511	0.0404	0.0260273966	0.002064534	0	-0.002	0.0028	0.0003681562	-0.0020734466	0.045141	0.039242	23069441.3223856	22706762.4224027	1.0157881993	0.045381	0.039814	0.0255	1953.09	0.07	362385.73	-3.5862	-2.1282	0	2.61	27.5629	0.02324	0.02578	97.074	93.612	89.704	86.836	82.768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0394	21.86	70.6	8.3410411692	1.4214794801	0.0969315001	30	31.2	31.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
196112	71.55	2.02	3.19	0.5059222584	0.026	0.0442	0.051	0.0415	0.0228255041	0.0021643228	0	-0.0125	-0.0026	0.0003515569	-0.0022107435	0.004733	0.003493	23093421.1949237	22759690.5647137	1.0145664635	0.000746	-0.000573	0.0267	440.55	2374.49	365417.14	-3.60994	-2.12574	0	2.33	27.8033	0.02517	0.02691	96.922	93.438	89.453	86.124	82.476	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0406	22.04	70.6	8.6902791673	1.3819852276	0.1357408988	30	31.2	31.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
